Date,Open,High,Low,Close,Adj Close,Range,daily_delta,percentage_delta,Volume,Event,Category
11/9/2020,1652.109985,1745.689941,1652.109985,1705.040039,1705.040039,93.579956,56.780029,3.444846605,8570510000,1,1
11/10/2020,1706.449951,1741.829956,1706.449951,1737.01001,1737.01001,35.380005,31.969971,1.875027581,6037470000,1,0
11/11/2020,1738.880005,1746.310059,1722.219971,1736.939941,1736.939941,24.090088,-0.070069,-0.004033886,4635560000,0,0
11/12/2020,1735.98999,1735.98999,1696.650024,1708.469971,1708.469971,39.339966,-28.46997,-1.639087762,4909660000,0,0
11/13/2020,1710.050049,1749.359985,1710.050049,1744.040039,1744.040039,39.309936,35.570068,2.081983799,4719580000,0,1
11/16/2020,1747.02002,1785.339966,1747.02002,1785.339966,1785.339966,38.319946,41.299927,2.368060714,5295510000,0,1
11/17/2020,1783.089966,1795.890015,1755.339966,1791.910034,1791.910034,40.550049,6.570068,0.368000948,4812180000,0,0
11/18/2020,1792.76001,1805.199951,1769.319946,1769.319946,1769.319946,35.880005,-22.590088,-1.26067088,5284810000,0,0
11/19/2020,1769.25,1784.640015,1764.199951,1784.130005,1784.130005,20.440064,14.810059,0.837048101,4363370000,0,0
11/20/2020,1782.150024,1787.390015,1771.130005,1785.339966,1785.339966,16.26001,1.209961,0.067817984,4236370000,0,0
11/23/2020,1787.23999,1827.599976,1787.23999,1818.300049,1818.300049,40.359986,32.960083,1.846151637,5057550000,0,0
11/24/2020,1819.52002,1862.170044,1819.52002,1853.530029,1853.530029,42.650024,35.22998,1.937522909,6280290000,0,0
11/25/2020,1852.619995,1852.619995,1831.949951,1845.02002,1845.02002,20.670044,-8.510009,-0.45912442,4910440000,0,0
11/26/2020,1852.619995,1852.619995,1831.949951,1845.02002,1845.02002,20.670044,-8.510009,-0.45912442,4910440000,0,0
11/27/2020,1846.26001,1855.27002,1845.5,1855.27002,1855.27002,9.77002,10.25,0.555549527,2778390000,0,0
11/30/2020,1854.869995,1854.869995,1813.560059,1819.819946,1819.819946,41.309936,-35.450074,-1.910777063,6308410000,0,0
12/1/2020,1822.920044,1848.02002,1822.920044,1836.050049,1836.050049,25.099976,16.230103,0.891852133,5418480000,0,0
12/2/2020,1833.079956,1842.530029,1817.02002,1838.030029,1838.030029,25.510009,1.97998,0.107839108,5041250000,0,0
12/3/2020,1838.52002,1860.349976,1838.52002,1848.699951,1848.699951,21.829956,10.669922,0.580508579,5065340000,0,0
12/4/2020,1849.97998,1892.449951,1849.97998,1892.449951,1892.449951,42.469971,43.75,2.366527893,5099620000,0,1
12/7/2020,1892.719971,1897.439941,1886.780029,1891.25,1891.25,10.659912,-1.199951,-0.063407278,4804500000,0,0
12/8/2020,1890.569946,1918.01001,1881.699951,1917.780029,1917.780029,36.310059,26.530029,1.402777475,4584390000,0,0
12/9/2020,1919.160034,1935.27002,1889.329956,1902.150024,1902.150024,45.940064,-15.630005,-0.815005098,5232800000,0,0
12/10/2020,1901.339966,1924.119995,1887.689941,1922.699951,1922.699951,36.430054,20.549927,1.080352587,4658480000,1,0
12/11/2020,1921.27002,1926.72998,1896.02002,1911.699951,1911.699951,30.70996,-11,-0.572112149,4375470000,1,0
12/14/2020,1914.150024,1944.119995,1913.859985,1913.859985,1913.859985,30.26001,2.160034,0.112990221,4623850000,1,0
12/15/2020,1915.900024,1960.810059,1915.900024,1959.76001,1959.76001,44.910035,45.900025,2.398295871,4387080000,1,1
12/16/2020,1961.26001,1966.109985,1947.050049,1952.719971,1952.719971,19.059936,-7.040039,-0.359229649,4067040000,1,0
12/17/2020,1953.76001,1978.050049,1953.76001,1978.050049,1978.050049,24.290039,25.330078,1.297168994,4192810000,1,0
12/18/2020,1978.890015,1992.719971,1965.670044,1969.98999,1969.98999,27.049927,-8.060059,-0.407474978,7097100000,1,0
12/21/2020,1967.930054,1970.670044,1934.660034,1970.329956,1970.329956,36.01001,0.339966,0.017257245,4748580000,1,0
12/22/2020,1971.180054,1992.5,1971.180054,1989.880005,1989.880005,21.319946,19.550049,0.992222086,4053310000,0,0
12/23/2020,1991.099976,2011.839966,1991.099976,2007.099976,2007.099976,20.73999,17.219971,0.865377357,3779160000,0,0
12/24/2020,2013.180054,2013.969971,1997.180054,2003.949951,2003.949951,16.789917,-3.150025,-0.1569441,1883780000,0,0
12/25/2020,2013.180054,2013.969971,1997.180054,2003.949951,2003.949951,16.789917,-3.150025,-0.1569441,1883780000,0,0
12/28/2020,2013.48999,2026.23999,1996.25,1996.25,1996.25,29.98999,-7.699951,-0.384238688,3535460000,0,0
12/29/2020,1996.72998,2001.699951,1950.819946,1959.359985,1959.359985,50.880005,-36.890015,-1.847965686,3393290000,0,0
12/30/2020,1961.719971,1987.780029,1961.719971,1979.98999,1979.98999,26.060058,20.630005,1.052895086,3154850000,0,0
12/31/2020,1979.930054,1981.410034,1963.26001,1974.859985,1974.859985,18.150024,-5.130005,-0.259092471,3179040000,0,0
1/1/2021,1979.930054,1981.410034,1963.26001,1974.859985,1974.859985,18.150024,-5.130005,-0.259092471,3179040000,0,0
1/4/2021,1975.780029,1990.699951,1927.150024,1945.910034,1945.910034,63.549927,-28.949951,-1.465924229,5015000000,0,0
1/5/2021,1945.790039,1988.76001,1943.689941,1979.109985,1979.109985,45.070069,33.199951,1.706140079,4591020000,0,0
1/6/2021,1980.290039,2079.719971,1980.290039,2057.919922,2057.919922,99.429932,78.809937,3.982089808,6064110000,0,1
1/7/2021,2059.330078,2099.26001,2059.330078,2096.889893,2096.889893,39.929932,38.969971,1.89365828,5099160000,0,0
1/8/2021,2098.449951,2113.879883,2064.610107,2091.659912,2091.659912,49.269776,-5.229981,-0.2494161,4773040000,0,0
1/11/2021,2088.800049,2095.399902,2061.639893,2091.01001,2091.01001,33.760009,-0.649902,-0.031071112,4465430000,0,0
1/12/2021,2091.790039,2128.389893,2091.790039,2127.959961,2127.959961,36.599854,36.949951,1.76708628,4994950000,0,0
1/13/2021,2128.169922,2131.419922,2109.719971,2111.969971,2111.969971,21.699951,-15.98999,-0.751423443,4602510000,0,0
1/14/2021,2113.620117,2164.320068,2113.620117,2155.350098,2155.350098,50.699951,43.380127,2.054012491,5198480000,0,1
1/15/2021,2154.689941,2154.689941,2102.530029,2123.199951,2123.199951,52.159912,-32.150147,-1.491643842,5369820000,0,0
1/18/2021,2154.689941,2154.689941,2102.530029,2123.199951,2123.199951,52.159912,-32.150147,-1.491643842,5369820000,0,0
1/19/2021,2125.51001,2152.350098,2125.51001,2151.139893,2151.139893,26.840088,27.939942,1.315935505,5014440000,0,0
1/20/2021,2152.300049,2173.72998,2149.98999,2160.620117,2160.620117,23.73999,9.480224,0.440706996,4566190000,0,0
1/21/2021,2161.300049,2167.030029,2138.030029,2141.419922,2141.419922,29,-19.200195,-0.888642795,4501760000,1,0
1/22/2021,2140.47998,2168.800049,2118.77002,2168.76001,2168.76001,50.030029,27.340088,1.276727078,5110890000,1,0
1/25/2021,2168.719971,2194.860107,2135.219971,2163.27002,2163.27002,59.640136,-5.48999,-0.253139581,7000840000,1,0
1/26/2021,2165.459961,2183.01001,2146.340088,2149.860107,2149.860107,36.669922,-13.409913,-0.619890854,6137500000,1,0
1/27/2021,2146.659912,2146.659912,2088.01001,2108.699951,2108.699951,58.649902,-41.160156,-1.914550434,9976520000,1,0
1/28/2021,2111.290039,2138.199951,2094.780029,2106.610107,2106.610107,43.419922,-2.089844,-0.099105802,6992770000,1,0
1/29/2021,2106.780029,2124.620117,2066.590088,2073.639893,2073.639893,58.030029,-32.970214,-1.565083823,6643370000,1,0
2/1/2021,2075.01001,2130.689941,2075.01001,2126.159912,2126.159912,55.679931,52.520019,2.5327454,5436230000,1,1
2/2/2021,2127.310059,2154.540039,2126.449951,2151.439941,2151.439941,28.090088,25.280029,1.188999419,5514090000,0,0
2/3/2021,2151.459961,2163.360107,2135.780029,2159.699951,2159.699951,27.580078,8.26001,0.383929379,4864870000,0,0
2/4/2021,2160.77002,2202.419922,2160.77002,2202.419922,2202.419922,41.649902,42.719971,1.978051209,4879240000,0,0
2/5/2021,2202.939941,2233.330078,2202.939941,2233.330078,2233.330078,30.390137,30.910156,1.403463331,4879470000,0,0
2/8/2021,2234.350098,2289.76001,2234.350098,2289.76001,2289.76001,55.409912,56.429932,2.526717056,4648360000,0,1
2/9/2021,2289.639893,2309.429932,2281.929932,2299,2299,27.5,9.23999,0.403535303,4568320000,0,0
2/10/2021,2300.679932,2318.090088,2266.659912,2282.439941,2282.439941,51.430176,-16.560059,-0.720315746,4837070000,0,0
2/11/2021,2283.27002,2303.629883,2255.570068,2285.320068,2285.320068,48.059815,2.880127,0.126186321,4590960000,0,0
2/12/2021,2284.659912,2293.72998,2264.379883,2289.360107,2289.360107,29.350097,4.040039,0.176782196,4135060000,0,0
2/15/2021,2284.659912,2293.72998,2264.379883,2289.360107,2289.360107,29.350097,4.040039,0.176782196,4135060000,0,0
2/16/2021,2290.570068,2310.090088,2266.27002,2272.889893,2272.889893,43.820068,-16.470214,-0.719424347,5058990000,0,0
2/17/2021,2271.959961,2271.959961,2226.97998,2256.110107,2256.110107,44.979981,-16.779786,-0.73825776,4730650000,0,0
2/18/2021,2253.030029,2253.030029,2208.48999,2218.389893,2218.389893,44.540039,-37.720214,-1.671913702,4793650000,0,0
2/19/2021,2218.820068,2275.870117,2218.820068,2266.689941,2266.689941,57.050049,48.300048,2.177256944,4845320000,0,1
2/22/2021,2265.870117,2276.330078,2247.699951,2251.070068,2251.070068,28.630127,-15.619873,-0.689104968,5917100000,0,0
2/23/2021,2248.419922,2248.419922,2169.080078,2231.310059,2231.310059,79.339844,-19.760009,-0.877805151,6296610000,0,0
2/24/2021,2232.409912,2286.48999,2232.409912,2284.379883,2284.379883,54.080078,53.069824,2.378415487,6012790000,0,1
2/25/2021,2283.850098,2289.070068,2196.52002,2200.169922,2200.169922,92.550048,-84.209961,-3.686337882,6547470000,0,2
2/26/2021,2201.300049,2232.290039,2165.860107,2201.050049,2201.050049,66.429932,0.880127,0.040002683,6526070000,0,0
3/1/2021,2203.030029,2279.540039,2203.030029,2275.320068,2275.320068,76.51001,74.270019,3.374299418,5114820000,0,1
3/2/2021,2275.120117,2275.120117,2231.110107,2231.51001,2231.51001,44.01001,-43.810058,-1.925445946,5536010000,0,0
3/3/2021,2232.5,2252.560059,2207.620117,2207.790039,2207.790039,44.939942,-23.719971,-1.062956065,6173660000,0,0
3/4/2021,2207.73999,2217.050049,2110.139893,2146.919922,2146.919922,106.910156,-60.870117,-2.757060949,7195400000,0,2
3/5/2021,2149.429932,2193.27002,2085.120117,2192.209961,2192.209961,108.149903,45.290039,2.109535551,6851070000,0,1
3/8/2021,2192.649902,2233.340088,2192.47998,2202.97998,2202.97998,40.860108,10.770019,0.491285926,5871710000,0,0
3/9/2021,2204.800049,2261.639893,2204.800049,2245.060059,2245.060059,56.839844,42.080079,1.910143505,5513560000,0,0
3/10/2021,2246.959961,2299.459961,2246.959961,2285.679932,2285.679932,52.5,40.619873,1.80930006,5847380000,0,0
3/11/2021,2287.939941,2338.550049,2287.939941,2338.540039,2338.540039,50.610108,52.860107,2.31266444,5312880000,1,1
3/12/2021,2337.22998,2354.199951,2325.649902,2352.790039,2352.790039,28.550049,14.25,0.609354544,4476280000,1,0
3/15/2021,2352.790039,2360.169922,2337.129883,2360.169922,2360.169922,23.040039,7.379883,0.313665175,4900100000,1,0
3/16/2021,2360.129883,2360.129883,2304.969971,2319.52002,2319.52002,55.159912,-40.649902,-1.722329465,4613080000,1,0
3/17/2021,2315.139893,2339.280029,2289.840088,2336.389893,2336.389893,49.439941,16.869873,0.727300168,4561660000,1,0
3/18/2021,2335.830078,2340.550049,2262.070068,2267.590088,2267.590088,78.479981,-68.799805,-2.944705642,5118590000,1,2
3/19/2021,2267.649902,2298.040039,2247.570068,2287.550049,2287.550049,50.469971,19.959961,0.880227917,7757420000,1,0
3/22/2021,2287.929932,2294.040039,2258.699951,2266.840088,2266.840088,35.340088,-20.709961,-0.905333678,4316260000,1,0
3/23/2021,2264.139893,2264.139893,2175.780029,2185.689941,2185.689941,88.359864,-81.150147,-3.57987965,4669010000,0,2
3/24/2021,2192.949951,2221.97998,2134.120117,2134.27002,2134.27002,87.859863,-51.419921,-2.352571608,4783020000,0,2
3/25/2021,2133.149902,2190.889893,2100.27002,2183.120117,2183.120117,90.619873,48.850097,2.28884333,4948340000,0,1
3/26/2021,2190.879883,2222.189941,2177.899902,2221.47998,2221.47998,44.290039,38.359863,1.757111883,5483160000,0,0
3/29/2021,2219.310059,2223.189941,2158.439941,2158.679932,2158.679932,64.75,-62.800048,-2.826946386,4628180000,0,2
3/30/2021,2158.590088,2202.620117,2151.550049,2195.800049,2195.800049,51.070068,37.120117,1.719574841,4121510000,0,0
3/31/2021,2200.030029,2237.679932,2200.030029,2220.52002,2220.52002,37.649903,24.719971,1.125784245,4578050000,0,0
4/1/2021,2225.290039,2253.899902,2225.290039,2253.899902,2253.899902,28.609863,33.379882,1.503246163,4162130000,0,0
4/2/2021,2225.290039,2253.899902,2225.290039,2253.899902,2253.899902,28.609863,33.379882,1.503246163,4162130000,0,0
4/5/2021,2280.800049,2280.830078,2253.939941,2264.889893,2264.889893,26.890137,10.989991,0.487598894,4005030000,0,0
4/6/2021,2264.73999,2280.370117,2257.550049,2259.149902,2259.149902,22.820068,-5.739991,-0.253433556,4081270000,0,0
4/7/2021,2259.149902,2259.149902,2217.780029,2223.050049,2223.050049,41.369873,-36.099853,-1.597939693,4120810000,0,0
4/8/2021,2225.189941,2243,2213.840088,2242.600098,2242.600098,29.159912,19.550049,0.8794246,3907100000,0,0
4/9/2021,2241.969971,2245.98999,2231.030029,2243.469971,2243.469971,14.959961,0.869873,0.038788592,3640390000,0,0
4/12/2021,2244.330078,2244.330078,2222.209961,2233.780029,2233.780029,22.120117,-9.689942,-0.431917615,3588900000,0,0
4/13/2021,2233.98999,2237.379883,2208.199951,2228.919922,2228.919922,29.179932,-4.860107,-0.217573214,3734720000,0,0
4/14/2021,2230.159912,2272.850098,2230.159912,2247.719971,2247.719971,42.690186,18.800049,0.843460046,3985350000,0,0
4/15/2021,2249.419922,2264.159912,2240.75,2257.070068,2257.070068,23.409912,9.350097,0.4159814,4033420000,0,0
4/16/2021,2258.290039,2273.149902,2251.72998,2262.669922,2262.669922,21.419922,5.599854,0.248102798,4163820000,0,0
4/19/2021,2261.110107,2261.110107,2219.050049,2232,2232,42.060058,-30.669922,-1.355474862,3810290000,0,0
4/20/2021,2231.129883,2231.129883,2171.679932,2188.209961,2188.209961,59.449951,-43.790039,-1.96191931,4342650000,0,0
4/21/2021,2187.47998,2240.459961,2175.429932,2239.629883,2239.629883,65.030029,51.419922,2.349862349,3887250000,0,1
4/22/2021,2240.870117,2268.530029,2227.48999,2232.610107,2232.610107,41.040039,-7.019776,-0.313434646,4245140000,1,0
4/23/2021,2233.719971,2281.219971,2233.719971,2271.860107,2271.860107,47.5,39.25,1.758031995,3569880000,1,0
4/26/2021,2275.340088,2302.379883,2275.340088,2298.01001,2298.01001,27.039795,26.149903,1.151034913,3748320000,1,0
4/27/2021,2298.830078,2309.800049,2294.409912,2301.27002,2301.27002,15.390137,3.26001,0.141862306,3710700000,1,0
4/28/2021,2301.100098,2309.820068,2291.280029,2304.159912,2304.159912,18.540039,2.889892,0.125578136,3787360000,1,0
4/29/2021,2307.070068,2322.909912,2278.419922,2295.459961,2295.459961,44.48999,-8.699951,-0.377575834,4298680000,1,0
4/30/2021,2292.48999,2292.48999,2259.300049,2266.449951,2266.449951,33.189941,-29.01001,-1.263799434,4300880000,1,0
5/3/2021,2268.620117,2288.570068,2267.780029,2277.449951,2277.449951,20.790039,11,0.485340521,4070220000,1,0
5/4/2021,2275.100098,2275.100098,2225.699951,2248.290039,2248.290039,49.400147,-29.159912,-1.280375535,4452460000,0,0
5/5/2021,2250.129883,2260,2232.860107,2241.370117,2241.370117,27.139893,-6.919922,-0.307786001,4230920000,0,0
5/6/2021,2240.209961,2242.030029,2205.590088,2241.419922,2241.419922,36.439941,0.049805,0.002222078,4511000000,0,0
5/7/2021,2242.100098,2271.810059,2240.560059,2271.629883,2271.629883,31.25,30.209961,1.347804608,4016080000,0,0
5/10/2021,2271.090088,2271.23999,2212.590088,2212.699951,2212.699951,58.649902,-58.929932,-2.594169607,4560700000,0,2
5/11/2021,2206.47998,2215.689941,2157.139893,2206.98999,2206.98999,58.550048,-5.709961,-0.258054012,4870710000,0,0
5/12/2021,2205.02002,2205.02002,2132.25,2135.139893,2135.139893,72.77002,-71.850097,-3.255569682,4733070000,0,2
5/13/2021,2135.22998,2185.23999,2133.969971,2170.949951,2170.949951,51.270019,35.810058,1.677176194,4779540000,0,0
5/14/2021,2171.129883,2226.389893,2171.129883,2224.629883,2224.629883,55.26001,53.679932,2.472647146,4008880000,0,1
5/17/2021,2222.860107,2227.459961,2197.100098,2227.120117,2227.120117,30.359863,2.490234,0.11193925,4125050000,0,0
5/18/2021,2227.919922,2244.429932,2210.429932,2210.879883,2210.879883,34,-16.240234,-0.729203327,4398150000,0,0
5/19/2021,2205.77002,2205.77002,2159.139893,2193.639893,2193.639893,46.630127,-17.23999,-0.779779586,4247450000,0,0
5/20/2021,2194.689941,2210.919922,2184.409912,2207.76001,2207.76001,26.51001,14.120117,0.643684364,3978880000,0,0
5/21/2021,2210.209961,2236.830078,2210.209961,2215.27002,2215.27002,26.620117,7.51001,0.340164237,3995250000,0,0
5/24/2021,2223.050049,2237.129883,2218.149902,2227.340088,2227.340088,18.979981,12.070068,0.544857642,3684800000,0,0
5/25/2021,2229.23999,2247.810059,2205.72998,2205.75,2205.75,42.080079,-21.590088,-0.969321574,4182250000,0,0
5/26/2021,2207.350098,2250.610107,2207.350098,2249.27002,2249.27002,43.260009,43.52002,1.973025955,4420890000,0,0
5/27/2021,2250.72998,2277.620117,2250.72998,2273.070068,2273.070068,26.890137,23.800048,1.058123204,6406310000,0,0
5/28/2021,2273.820068,2285.070068,2264.919922,2268.969971,2268.969971,20.150146,-4.100097,-0.180377062,4649250000,0,0
5/31/2021,2273.820068,2285.070068,2264.919922,2268.969971,2268.969971,20.150146,-4.100097,-0.180377062,4649250000,0,0
6/1/2021,2270.379883,2298.719971,2270.379883,2294.73999,2294.73999,28.340088,25.770019,1.135758486,5074670000,0,0
6/2/2021,2295.659912,2302.219971,2285.050049,2297.830078,2297.830078,17.169922,3.090088,0.134659613,5833670000,0,0
6/3/2021,2296.570068,2296.570068,2257,2279.25,2279.25,39.570068,-18.580078,-0.80859234,5587970000,0,0
6/4/2021,2281.070068,2293.679932,2277.439941,2286.409912,2286.409912,16.239991,7.159912,0.314134562,4139790000,0,0
6/7/2021,2286.929932,2321.639893,2286.929932,2319.179932,2319.179932,34.709961,32.77002,1.433252184,4476920000,0,0
6/8/2021,2319.570068,2348.350098,2316.169922,2343.76001,2343.76001,32.180176,24.580078,1.059860758,4659620000,0,0
6/9/2021,2344.820068,2350.699951,2325.560059,2327.129883,2327.129883,25.139892,-16.630127,-0.709549055,4713260000,0,0
6/10/2021,2327.97998,2337.76001,2305.709961,2311.409912,2311.409912,32.050049,-15.719971,-0.675508966,4408210000,1,0
6/11/2021,2312.600098,2335.810059,2312.600098,2335.810059,2335.810059,23.209961,24.400147,1.055639109,3815010000,1,0
6/14/2021,2337.449951,2348.639893,2320.169922,2326.149902,2326.149902,28.469971,-9.660157,-0.413567745,4151200000,1,0
6/15/2021,2326.76001,2327.870117,2301.780029,2320.070068,2320.070068,26.090088,-6.079834,-0.261368968,4048940000,1,0
6/16/2021,2319.090088,2321.909912,2296.209961,2314.689941,2314.689941,25.699951,-5.380127,-0.231895022,4538350000,1,0
6/17/2021,2314.199951,2316.600098,2264.120117,2287.459961,2287.459961,52.479981,-27.22998,-1.176398597,5312680000,1,0
6/18/2021,2284.959961,2284.959961,2229.580078,2237.75,2237.75,55.379883,-49.709961,-2.173151087,6817010000,1,2
6/21/2021,2238.620117,2289.76001,2238.620117,2286.090088,2286.090088,51.139893,48.340088,2.160209496,4128950000,1,1
6/22/2021,2285.459961,2298.360107,2266.159912,2295.949951,2295.949951,32.200195,9.859863,0.431298095,3828390000,0,0
6/23/2021,2296.399902,2314.300049,2296.399902,2303.469971,2303.469971,17.900147,7.52002,0.327534143,3730350000,0,0
6/24/2021,2305.409912,2333.659912,2305.409912,2333.620117,2333.620117,28.25,30.150146,1.308901196,3816660000,0,0
6/25/2021,2336.860107,2350.219971,2334.399902,2334.399902,2334.399902,15.820069,0.779785,0.03341525,7341450000,0,0
6/28/2021,2335.340088,2342.189941,2307.219971,2322.340088,2322.340088,34.96997,-12.059814,-0.516613027,4147890000,0,0
6/29/2021,2323.070068,2332.280029,2305.919922,2308.840088,2308.840088,26.360107,-13.5,-0.581310208,3707150000,0,0
6/30/2021,2307.949951,2317.300049,2295.429932,2310.550049,2310.550049,21.870117,1.709961,0.074061474,4266040000,0,0
7/1/2021,2312.570068,2332.280029,2312.570068,2329.360107,2329.360107,19.709961,18.810058,0.814094376,3788230000,0,0
7/2/2021,2328.530029,2332.949951,2302.939941,2305.76001,2305.76001,30.01001,-23.600097,-1.013157945,3225840000,0,0
7/5/2021,2328.530029,2332.949951,2302.939941,2305.76001,2305.76001,30.01001,-23.600097,-1.013157945,3225840000,0,0
7/6/2021,2305.959961,2306.909912,2256.969971,2274.5,2274.5,49.939941,-31.26001,-1.35573563,4309570000,0,0
7/7/2021,2274.530029,2278.100098,2235.5,2252.850098,2252.850098,42.600098,-21.649902,-0.951853242,4037380000,0,0
7/8/2021,2249.939941,2252.719971,2192.97998,2231.679932,2231.679932,59.739991,-21.170166,-0.939705932,4347500000,0,0
7/9/2021,2234.830078,2280.01001,2234.830078,2280,2280,45.179932,48.320068,2.165188086,3531120000,0,1
7/12/2021,2279.629883,2283.459961,2262.26001,2281.820068,2281.820068,21.199951,1.820068,0.079827544,3384460000,0,0
7/13/2021,2280.48999,2280.48999,2238.370117,2238.860107,2238.860107,42.119873,-42.959961,-1.882705898,3695430000,0,0
7/14/2021,2240.25,2254.810059,2201.22998,2202.360107,2202.360107,53.580079,-36.5,-1.630293911,4006370000,0,0
7/15/2021,2201.27002,2202.75,2166.330078,2190.290039,2190.290039,36.419922,-12.070068,-0.548051518,3905230000,0,0
7/16/2021,2191.870117,2210.5,2160.530029,2163.23999,2163.23999,49.969971,-27.050049,-1.234998494,3985700000,0,0
7/19/2021,2159.709961,2159.709961,2107.070068,2130.679932,2130.679932,52.639893,-32.560058,-1.505152371,5157660000,0,0
7/20/2021,2131.790039,2206.629883,2131.790039,2194.300049,2194.300049,74.839844,63.620117,2.985906801,4438270000,0,1
7/21/2021,2195.75,2236.939941,2195.75,2234.040039,2234.040039,41.189941,39.73999,1.811055421,3810280000,0,0
7/22/2021,2233.780029,2233.780029,2192.97998,2199.47998,2199.47998,40.800049,-34.560059,-1.54697581,3358300000,1,0
7/23/2021,2201.030029,2212.310059,2186.51001,2209.649902,2209.649902,25.800049,10.169922,0.462378475,4540070000,1,0
7/26/2021,2210.110107,2232.219971,2207.540039,2216.919922,2216.919922,24.679932,7.27002,0.329012302,4275630000,1,0
7/27/2021,2215.639893,2215.639893,2171.370117,2191.830078,2191.830078,44.269776,-25.089844,-1.131743359,4241950000,1,0
7/28/2021,2193.159912,2237.040039,2190.659912,2224.959961,2224.959961,46.380127,33.129883,1.511516943,4215290000,1,0
7/29/2021,2193.159912,2256.969971,2190.659912,2240.030029,2240.030029,66.310059,15.070068,0.677318615,4044600000,1,0
7/30/2021,2238.899902,2251.370117,2219.949951,2226.25,2226.25,31.420166,-13.780029,-0.615171619,3956740000,1,0
8/2/2021,2228.030029,2256.439941,2212.449951,2215.5,2215.5,43.98999,-10.75,-0.482874789,3724090000,1,0
8/3/2021,2216.25,2223.600098,2189.76001,2223.580078,2223.580078,33.840088,8.080078,0.364706748,3965190000,0,0
8/4/2021,2220.669922,2223.110107,2195.370117,2196.320068,2196.320068,27.73999,-27.26001,-1.225951351,4260760000,0,0
8/5/2021,2198.159912,2236.189941,2198.159912,2236.01001,2236.01001,38.030029,39.689942,1.807111021,3769410000,0,0
8/6/2021,2237.090088,2258.320068,2235.580078,2247.76001,2247.76001,22.73999,11.75,0.525489597,3451870000,0,0
8/9/2021,2247.429932,2247.429932,2231.47998,2234.810059,2234.810059,15.949952,-12.949951,-0.576126942,3449280000,0,0
8/10/2021,2236.090088,2245.030029,2230.030029,2239.360107,2239.360107,15,4.550048,0.203598869,3886610000,0,0
8/11/2021,2240.110107,2250.370117,2221.679932,2250.340088,2250.340088,28.690185,10.979981,0.490317791,3532560000,0,0
8/12/2021,2250.189941,2250.629883,2232.709961,2244.070068,2244.070068,17.919922,-6.27002,-0.278625441,3375310000,0,0
8/13/2021,2244.199951,2244.199951,2221.310059,2223.110107,2223.110107,22.889892,-20.959961,-0.934015444,3016470000,0,0
8/16/2021,2222.030029,2222.030029,2192.280029,2209.47998,2209.47998,29.75,-13.630127,-0.613110748,3370640000,0,0
8/17/2021,2201.649902,2201.649902,2152.48999,2177.169922,2177.169922,49.159912,-32.310058,-1.462337667,3836960000,0,0
8/18/2021,2177.129883,2192.159912,2157.969971,2158.780029,2158.780029,34.189941,-18.389893,-0.844669624,3755590000,0,0
8/19/2021,2157.040039,2157.040039,2122.23999,2132.419922,2132.419922,34.800049,-26.360107,-1.221064983,4398410000,0,0
8/20/2021,2131.800049,2169.649902,2127.320068,2167.600098,2167.600098,42.329834,35.180176,1.649777121,3652610000,0,0
8/23/2021,2169.110107,2211.120117,2169.110107,2208.300049,2208.300049,42.01001,40.699951,1.877650358,3576530000,0,0
8/24/2021,2208.800049,2232,2208.800049,2230.909912,2230.909912,23.199951,22.609863,1.023858285,3979220000,0,0
8/25/2021,2230.72998,2252.139893,2226.639893,2239.27002,2239.27002,25.5,8.360108,0.374739829,3444700000,0,0
8/26/2021,2239.199951,2244.439941,2212.209961,2213.97998,2213.97998,32.22998,-25.29004,-1.129387692,3263980000,0,0
8/27/2021,2213.790039,2281.840088,2213.790039,2277.149902,2277.149902,68.050049,63.169922,2.853229143,3331200000,0,1
8/30/2021,2278.449951,2286.360107,2264.300049,2265.98999,2265.98999,22.060058,-11.159912,-0.490082449,3168660000,0,0
8/31/2021,2266.280029,2277.189941,2260.429932,2273.77002,2273.77002,16.760009,7.78003,0.343339116,4290710000,0,0
9/1/2021,2274.209961,2293.050049,2264.590088,2287.060059,2287.060059,28.459961,13.290039,0.584493545,4057340000,0,0
9/2/2021,2288.030029,2309.969971,2288.030029,2304.02002,2304.02002,21.939942,16.959961,0.74156168,3735990000,0,0
9/3/2021,2303.75,2303.75,2286.699951,2292.050049,2292.050049,17.050049,-11.969971,-0.519525477,3217530000,0,0
9/6/2021,2303.75,2303.75,2286.699951,2292.050049,2292.050049,17.050049,-11.969971,-0.519525477,3217530000,0,0
9/7/2021,2292.169922,2300.590088,2275.570068,2275.610107,2275.610107,25.02002,-16.439942,-0.717259294,3822960000,0,0
9/8/2021,2275,2275,2241.429932,2249.72998,2249.72998,33.570068,-25.880127,-1.137283005,3750880000,0,0
9/9/2021,2249.540039,2273.179932,2244.129883,2249.129883,2249.129883,29.050049,-0.600097,-0.026674179,3735390000,0,0
9/10/2021,2250.629883,2264.110107,2227.540039,2227.550049,2227.550049,36.570068,-21.579834,-0.95947478,3623180000,0,0
9/13/2021,2228.48999,2244.719971,2217.120117,2240.780029,2240.780029,27.599854,13.22998,0.593925151,3914220000,0,0
9/14/2021,2241.780029,2249.939941,2204.139893,2209.97998,2209.97998,45.800048,-30.800049,-1.374523541,3670460000,0,0
9/15/2021,2210.459961,2236.959961,2207.419922,2234.449951,2234.449951,29.540039,24.469971,1.107248537,4032020000,0,0
